Intercept;LAI_year;p_year;Rn_year;VPD_year;e_act_year;e_star_year;ET_GF_year;LAI_^2;p_^2;Rn_^2;VPD_^2;e_act_^2;e_star_^2;LAI:p;LAI:Rn;LAI:VPD;LAI:e_act;LAI:e_star;p:Rn;p:VPD;p:e_act;p:e_star;Rn:VPD;Rn:e_act;Rn:e_star;VPD:e_act;VPD:e_star;e_act:e_star;row;col
1;-0,113705794;-0,606819838;0,485086441;0,190190574;-0,085104257;0,100958124;-3,159755945;0,012929008;0,368230316;0,235308855;0,036172454;0,007242735;0,010192543;0,068998932;-0,055157139;-0,02162577;0,009676847;-0,011479524;-0,294360076;-0,115411413;0,051642951;-0,061263392;0,092258868;-0,041282921;0,048973417;-0,016186027;0,019201283;-0,008591966;465;508
1;-0,135746002;-0,128251255;4,018707275;0,127844587;-0,040277541;0,057082176;-2,278747559;0,018426977;0,016448384;16,15000817;0,016344238;0,00162228;0,003258375;0,017409595;-0,545523447;-0,017354392;0,005467515;-0,007748677;-0,51540425;-0,016396229;0,005165645;-0,007320861;0,513769972;-0,161863646;0,229396557;-0,005149266;0,007297647;-0,00229913;471;637
1;-0,05479455;-0,233861357;-10,85170269;0,268002898;-0,134185776;0,125851631;-4,367857456;0,003002443;0,054691134;117,7594513;0,071825553;0,018005823;0,015838633;0,012814328;0,594614165;-0,014685098;0,007352649;-0,006895983;2,537793917;-0,062675521;0,031380868;-0,029431833;-2,908287764;1,456144148;-1,365704484;-0,035962177;0,033728602;-0,016887499;549;511
1;-0,14776051;-0,108857676;14,9180603;0,145008266;-0,006643981;0,114177614;0,243001133;0,021833168;0,011849994;222,5485232;0,021027397;4,41E-05;0,013036528;0,016084866;-2,204300205;-0,021426495;0,000981718;-0,016870943;-1,623945381;-0,015785263;0,000723248;-0,01242911;2,163242056;-0,099115305;1,703308538;-0,000963432;0,016556698;-0,000758594;476;675
1;-0,039284229;-0,263696214;-0,708847046;-0,002755225;0,030406415;0,030247271;-2,047768354;0,001543251;0,069535693;0,502464134;7,59E-06;0,00092455;0,000914897;0,010359103;0,02784651;0,000108237;-0,001194493;-0,001188241;0,186920282;0,000726542;-0,008018057;-0,007976091;0,001953033;-0,021553498;-0,021440689;-8,38E-05;-8,33E-05;0,000919711;280;884
1;-0,042049487;-0,621175915;0,471084595;0,173719227;-0,090846419;0,098244846;-3,884704113;0,001768159;0,385859517;0,221920695;0,03017837;0,008253072;0,00965205;0,026120129;-0,019808866;-0,007304804;0,003820045;-0,004131145;-0,292626404;-0,1079102;0,056431608;-0,061027332;0,081836452;-0,042796349;0,046281633;-0,01578177;0,017067019;-0,008925192;479;514
1;0,779152215;-0,189726502;6,205378941;0,039670765;-0,021271195;-0,016079204;-0,292796791;0,607078173;0,035996145;38,5067278;0,00157377;0,000452464;0,000258541;-0,147825824;4,834934744;0,030909565;-0,016573498;-0,012528148;-1,177324838;-0,007526596;0,004035709;0,003050651;0,246172132;-0,131995824;-0,099777557;-0,000843845;-0,000637874;0,000342024;316;783
1;-0,625921946;-0,144475807;4,560961042;0,144587891;-0,034106889;0,102153591;-2,068565845;0,391778283;0,020873259;20,80236563;0,020905658;0,00116328;0,010435356;0,090430578;-2,854805613;-0,090500734;0,02134825;-0,063940174;-0,658948527;-0,020889452;0,00492762;-0,014758722;0,659459737;-0,15556019;0,465918548;-0,004931443;0,014770172;-0,003484141;497;635
1;-0,243227482;-0,132733285;6,656341553;0,153139904;-0,032156365;0,098948777;-2,146531105;0,059159608;0,017618125;44,30688287;0,02345183;0,001034032;0,00979086;0,032284383;-1,619005194;-0,037247833;0,007821312;-0,024067062;-0,883518083;-0,020326763;0,00426822;-0,013133796;1,019351507;-0,21404375;0,658636854;-0,004924423;0,015153006;-0,003181833;500;635
1;0,855768174;-0,235625153;0,366636004;0,237526417;-0,126327276;0,119449854;-3,124746323;0,732339168;0,055519213;0,134421959;0,056418799;0,015958581;0,014268268;-0,201640507;0,313755423;0,203267548;-0,108106862;0,102221383;-0,086388665;-0,055967198;0,029765884;-0,02814539;0,087085736;-0,046316128;0,043794617;-0,030006065;0,028372496;-0,015089775;513;535
1;0,365546107;-0,161981528;3,407363892;0,243811011;-0,131420374;0,117550365;0,537302792;0,133623957;0,026238016;11,61012869;0,059443809;0,017271315;0,013818088;-0,059211717;1,245548607;0,089124166;-0,048040206;0,042970078;-0,551930011;-0,03949288;0,021287673;-0,019040988;0,830752836;-0,447797037;0,400536868;-0,032041734;0,028660073;-0,015448513;508;526
1;0,565039158;-0,359334747;6,316680908;0,222858667;-0,107515603;0,103598833;-0,767957866;0,31926925;0,12912146;39,9004577;0,049665986;0,011559605;0,010732718;-0,203038203;3,569172061;0,125923874;-0,060750526;0,058537397;-2,269802936;-0,080080863;0,038634092;-0,03722666;1,407727089;-0,679141759;0,654400771;-0,023960784;0,023087898;-0,011138491;484;486
1;0,339875221;-0,443863074;2,636184692;0,222171247;-0,120898017;0,089987218;-2,993984222;0,115515166;0,197014428;6,949469732;0,049360063;0,01461633;0,008097699;-0,15085806;0,895973856;0,075510502;-0,04109024;0,030584426;-1,170105041;-0,098613613;0,053662165;-0,039942003;0,58568444;-0,318709501;0,237222928;-0,026860063;0,019992573;-0,010879276;509;467
1;-0,967884614;-0,247202516;-1,86132431;0,053759835;0,002203882;0,011762381;-3,792518616;0,936800626;0,061109084;3,464528188;0,00289012;4,86E-06;0,000138354;0,239263511;1,801547161;-0,052033317;-0,002133103;-0,011384627;0,460124052;-0,013289566;-0,000544805;-0,00290769;-0,100064487;-0,004102139;-0,021893605;0,00011848;0,000632344;2,59E-05;180;562
1;-0,143550038;-0,06830092;12,59829712;0,139563382;-0,023995601;0,11789605;0,040288832;0,020606614;0,004665016;158,7170903;0,019477938;0,000575789;0,013899479;0,0098046;-1,808486034;-0,020034329;0,003444569;-0,016923983;-0,860475282;-0,009532307;0,001638922;-0,008052409;1,758260949;-0,302303706;1,48528947;-0,003348907;0,016453971;-0,002828987;477;663
1;0,135932427;-0,064123571;7,67698288;0,147704333;-0,030577183;0,098840679;-1,125834227;0,018477625;0,004111832;58,93606613;0,02181657;0,000934964;0,00976948;-0,008716473;1,043550916;0,020077808;-0,004156431;0,013435653;-0,492275556;-0,009471329;0,001960718;-0,006338017;1,133923636;-0,234740509;0,758798204;-0,004516382;0,014599197;-0,00302227;492;637
1;0,50815165;-0,369770005;1,094970703;0,168731511;-0,071951687;0,103201866;-0,708253801;0,2582181;0,136729857;1,198960841;0,028470323;0,005177045;0,010650625;-0,187899238;0,55641117;0,085741196;-0,036562369;0,052442199;-0,404887323;-0,062391852;0,026605576;-0,038160955;0,184756061;-0,07878499;0,11300302;-0,012140517;0,017413407;-0,007425548;500;565
1;0,5651021;0,040392429;9,199433327;0,133716932;-0,056829913;0,067693889;1,159037709;0,319340384;0,001631548;84,62957353;0,017880218;0,003229639;0,004582463;0,022825846;5,198619095;0,075563719;-0,032114703;0,038253959;0,371587454;0,005401152;-0,002295498;0,002734321;1,230120004;-0,522802996;0,62274542;-0,007599122;0,009051819;-0,003847038;587;680
1;0,251693328;-0,374743938;4,505607605;0,214239657;-0,102070272;0,101581003;-2,517364979;0,063349531;0,140433019;20,30049989;0,045898631;0,01041834;0,0103187;-0,094320549;1,134031374;0,053922692;-0,025690406;0,025567261;-1,688449139;-0,080285013;0,038250216;-0,038066865;0,965279828;-0,459888594;0,45768414;-0,0218675;0,021762679;-0,010368401;483;483
1;-0,109588703;-0,138178766;7,105407715;0,162365958;-0,016203225;0,124925267;-2,410243511;0,012009684;0,019093371;50,48681879;0,026362704;0,000262544;0,015606322;0,015142832;-0,778672412;-0,017793475;0,00177569;-0,013690398;-0,981816468;-0,022435528;0,002238942;-0,017262019;1,153676331;-0,115130517;0,887644953;-0,002630852;0,020283611;-0,002024192;501;648
1;-0,565544764;-0,354342569;-0,007247925;0,004738363;-0,004276112;0,034491196;-2,437924623;0,31984088;0,125558656;5,25E-05;2,25E-05;1,83E-05;0,001189643;0,200396585;0,004099026;-0,002679756;0,002418333;-0,019506315;0,002568248;-0,001679004;0,001515208;-0,012221699;-3,43E-05;3,10E-05;-0,00024999;-2,03E-05;0,000163432;-0,000147488;291;854
1;-0,657534202;-0,228102207;2,53944397;0,147205442;-0,039146074;0,094559491;-3,584887505;0,432351227;0,052030617;6,448775675;0,021669442;0,001532415;0,008941497;0,149985003;-1,669771264;-0,096792613;0,025739883;-0,062176099;-0,579252775;-0,033577886;0,008929306;-0,021569229;0,373819972;-0,099409262;0,240128528;-0,005762515;0,013919672;-0,003701633;500;627
1;0,0365297;-0,05443909;13,01609516;0,167566439;-0,020424575;0,127043724;1,00927937;0,001334419;0,002963614;169,4187333;0,028078511;0,000417163;0,016140108;-0,001988644;0,475474051;0,006121152;-0,000746104;0,004640869;-0,70858437;-0,009122164;0,001111895;-0,006916145;2,18106071;-0,265848207;1,653613202;-0,003422473;0,021288264;-0,002594814;472;669
1;0,378082752;-0,322304517;6,817509578;0,07397005;-0,055187895;-0,006893788;-0,816061258;0,142946568;0,103880202;46,47843684;0,005471568;0,003045704;4,75E-05;-0,121857779;2,577582785;0,0279668;-0,020865591;-0,002606422;-2,197314132;-0,023840881;0,017787308;0,002221899;0,504291522;-0,376244001;-0,046998466;-0,004082251;-0,000509934;0,000380454;327;778
1;0,726833344;0,210451484;10,53330558;0,155446351;-0,058464259;0,083851056;2,370982885;0,528286709;0,044289827;110,9505264;0,024163568;0,00341807;0,007031;0,152963156;7,655957711;0,112983591;-0,042493773;0,060945743;2,216749787;0,032713915;-0,01230389;0,017646579;1,637363911;-0,615821904;0,883228792;-0,009088056;0,013034341;-0,00490229;555;667
1;0,360379402;-0,137660163;-16,68640137;0,078579336;-0,045323789;0,062228739;-4,084100246;0,129873314;0,01895032;278,4359906;0,006174712;0,002054246;0,003872416;-0,049609887;-6,013435354;0,028318374;-0,01633376;0,022425956;2,297052729;-0,010817244;0,00623928;-0,008566418;-1,311206346;0,756290937;-1,03837372;-0,003561513;0,004889893;-0,002820442;263;446
1;1,492097194;-0,532677054;-4,712734222;0,268666685;-0,138666108;0,121324658;-3,048240423;2,226354037;0,283744844;22,20986385;0,072181787;0,01922829;0,014719673;-0,794805938;-7,031857511;0,400876806;-0,206903311;0,181028182;2,510365384;-0,143112578;0,073864254;-0,064626862;-1,266154679;0,653496514;-0,57177087;-0,037254964;0,032595894;-0,016823618;544;496
1;0,73972553;0,3864149;8,961345128;0,129735321;-0,060810298;0,052174202;2,271106005;0,54719386;0,149316475;80,3057065;0,016831253;0,003697892;0,002722147;0,285840967;6,628935775;0,095968529;-0,04498293;0,038594589;3,462797285;0,050131661;-0,023498005;0,020160889;1,162602985;-0,544942065;0,467551031;-0,007889243;0,006768837;-0,003172729;561;662
1;1,566209793;-0,407148823;2,201065063;0,20717524;-0,103086591;0,107176346;-2,666614056;2,453013116;0,165770164;4,844687414;0,04292158;0,010626845;0,011486769;-0,637680474;3,447329658;0,32447989;-0,161455228;0,167860643;-0,89616105;-0,084351155;0,041971584;-0,043636723;0,456006183;-0,226900293;0,235902112;-0,021356989;0,022204285;-0,011048444;491;512
1;0,275342345;-0,358923887;3,322982788;0,177252218;-0,048182309;0,128252059;-1,611188054;0,075813407;0,128826356;11,04221461;0,031418349;0,002321535;0,016448591;-0,098826945;0,914957874;0,048805041;-0,01326663;0,035313223;-1,192697897;-0,063620055;0,017293781;-0,046032728;0,58900607;-0,160108982;0,426179385;-0,008540421;0,022732962;-0,00617948;491;609
1;1,320482612;0,243082263;10,56340354;0,120773464;-0,03658208;0,09694308;3,478129625;1,743674328;0,059088987;111,5854943;0,01458623;0,001338249;0,009397961;0,320985902;13,94879069;0,15947926;-0,048306;0,128011652;2,56777604;0,029357887;-0,008892455;0,023565143;1,275778842;-0,386431271;1,024048879;-0,004418145;0,011708152;-0,00354638;577;695
1;1,011985838;-0,16792044;2,450180054;0,094407399;-0,03180474;0,053057833;1,612751126;1,024115337;0,028197274;6,003382296;0,008912757;0,001011542;0,002815134;-0,169933108;2,479547516;0,095538951;-0,032185947;0,053693776;-0,411435314;-0,015852932;0,005340666;-0,008909495;0,231315127;-0,077927341;0,130001244;-0,003002603;0,005009052;-0,001687491;210;625
1;1,129938761;-0,477272272;2,369028727;0,237991959;-0,121997839;0,121783343;-2,015090466;1,276761604;0,227788822;5,61229711;0,056640172;0,014883473;0,014831183;-0,53928844;2,676857386;0,268916339;-0,137850087;0,13760772;-1,130671723;-0,113586963;0,058226186;-0,058123813;0,563809787;-0,289016384;0,288508239;-0,029034505;0,028983456;-0,014857305;517;488
1;0,017957985;-0,25686826;-6,084938049;0,21075666;-0,049711168;0,150031881;-3,908020973;0,000322489;0,065981303;37,02647106;0,04441837;0,0024712;0,022509565;-0,004612836;-0,109273229;0,003784765;-0,000892712;0,00269427;1,56302745;-0,054136696;0,012769221;-0,038538428;-1,282441217;0,302489376;-0,912934701;-0,01047696;0,031620218;-0,00745826;428;526
1;0,500768423;0,292901248;6,179319109;0,141053796;-0,051569715;0,066748432;0,093887508;0,250769014;0,085791141;38,18398465;0,019896173;0,002659436;0,004455353;0,146675696;3,094407886;0,070635287;-0,025824485;0,033425507;1,809930277;0,041314833;-0,015104834;0,019550699;0,871616416;-0,318665726;0,41245986;-0,007274104;0,00941512;-0,003442198;548;662
1;-0,892368385;-0,186425149;11,1567688;0,055363476;-0,005629713;0,043673913;-7,093934536;0,796321334;0,034754336;124,47349;0,003065115;3,17E-05;0,001907411;0,166359909;-9,955947752;-0,049404616;0,005023778;-0,038973219;-2,079902291;-0,010321144;0,00104952;-0,008141916;0,617677505;-0,062809405;0,487259746;-0,00031168;0,00241794;-0,000245872;594;704
1;0,549190586;-0,384081602;-7,180213928;0,265146707;-0,136450881;0,132329166;-4,13462925;0,3016103;0,147518677;51,55547206;0,070302776;0,018618843;0,017511008;-0,210934;-3,943305897;0,145616075;-0,07493754;0,072673932;2,757788069;-0,101837972;0,052408273;-0,050825198;-1,903810077;0,979746518;-0,95015172;-0,036179502;0,035086643;-0,018056431;540;505
1;0,649075508;-0,116730928;9,577407837;0,142913908;-0,025607944;0,105997324;2,068620205;0,421299015;0,01362611;91,72674087;0,020424385;0,000655767;0,011235433;-0,075767187;6,216460858;0,092761917;-0,016621489;0,068800267;-1,117979709;-0,016682473;0,002989239;-0,012373166;1,36874478;-0,245257719;1,015179601;-0,003659731;0,015148492;-0,002714373;527;665
1;1,36100769;0,085980743;6,831828526;0,016504973;-0,00526607;0,022180974;7,356152534;1,852341933;0,007392688;46,67388101;0,000272414;2,77E-05;0,000491996;0,117020453;9,298171164;0,022463395;-0,007167162;0,030188477;0,587405694;0,00141911;-0,000452781;0,001907137;0,112759147;-0,03597689;0,151536614;-8,69E-05;0,000366096;-0,000116807;250;791
1;0,436510295;-0,325613201;0,540847778;0,18520236;-0,083277136;0,111579001;-1,341743708;0,190541237;0,106023956;0,292516319;0,034299914;0,006935081;0,012449873;-0,142133514;0,236085623;0,080842737;-0,036351327;0,048705383;-0,176107176;-0,060304333;0,027116135;-0,036331596;0,100166285;-0,045040254;0,060347255;-0,015423122;0,020664694;-0,00929198;493;540
1;-0,319283284;-0,166370273;3,516082764;0,135695077;-0,051138916;0,07417798;-2,39972043;0,101941815;0,027679068;12,362838;0,018413154;0,002615189;0,005502373;0,053119247;-1,12262645;-0,04332517;0,016327801;-0,023683789;-0,584971648;-0,022575627;0,008507995;-0,012341011;0,477115123;-0,17980866;0,260815918;-0,006939299;0,010065587;-0,003793381;478;633
1;0,24497399;-0,018738449;-4,90461731;0,167620331;-0,055380911;0,11725992;-4,811275482;0,060012256;0,000351129;24,05527095;0,028096575;0,003067045;0,013749889;-0,004590433;-1,20150367;0,041062621;-0,013566883;0,02872563;0,091904919;-0,003140945;0,001037752;-0,002197269;-0,822113577;0,271622173;-0,575115032;-0,009282967;0,019655147;-0,006493961;439;525
1;1,539530754;-0,294918716;6,964187622;-0,042894855;-0,003667275;0,011898875;1,114404082;2,370154943;0,086977049;48,49990924;0,001839969;1,34E-05;0,000141583;-0,454036433;10,72158102;-0,066037949;-0,005645883;0,018318684;-2,053869271;0,012650496;0,001081548;-0,003509201;-0,298727819;-0,025539592;0,082866;0,000157307;-0,000510401;-4,36E-05;304;821
1;0,08000493;-0,066155195;11,39822388;0,166110694;-0,022464097;0,121632963;-0,308587432;0,006400789;0,00437651;129,9195075;0,027592763;0,000504636;0,014794578;-0,005292742;0,911914109;0,013289675;-0,001797238;0,009731237;-0,754051726;-0,010989085;0,001486117;-0,008046652;1,893366883;-0,256050802;1,386399748;-0,003731527;0,020204536;-0,002732375;473;670
1;1,607306004;-0,009287596;5,489273071;0,123504996;-0,067410469;0,059087927;-0,81317693;2,583432589;8,63E-05;30,13211885;0,015253484;0,004544171;0,003491383;-0,014928008;8,822941563;0,198510322;-0,108349252;0,094972379;-0,050982149;-0,001147064;0,000626081;-0,000548785;0,67795265;-0,370034473;0,324349765;-0,00832553;0,007297654;-0,003983145;581;666
1;-1,233575344;-0,319234729;3,295955658;0,073529567;-0,032688379;0,021970153;-1,790944457;1,52170813;0,101910812;10,8633237;0,005406597;0,00106853;0,000482688;0,39380009;-4,065809635;-0,090704261;0,040323579;-0,027101839;-1,052183511;-0,023473191;0,010435266;-0,007013636;0,242350193;-0,107739449;0,07241265;-0,002403562;0,001615456;-0,000718169;184;583
1;0,127316713;-0,250070393;3,721706684;0,052338317;0,002845755;0,012492836;-0,478056461;0,016209545;0,062535201;13,85110064;0,002739299;8,10E-06;0,000156071;-0,031838141;0,473835463;0,006663543;0,000362312;0,001590547;-0,930688653;-0,013088264;-0,000711639;-0,003124088;0,194787864;0,010591065;0,046494669;0,000148942;0,000653854;3,56E-05;172;568
1;0,632876873;-0,488000214;-0,410792033;0,174693614;-0,056484915;0,12141645;-3,297453403;0,400533136;0,238144209;0,168750094;0,030517859;0,003190546;0,014741954;-0,30884405;-0,259980777;0,110559548;-0,035747996;0,076841663;0,2004666;-0,085250521;0,02756465;-0,059251253;-0,071762745;0,023203553;-0,04987691;-0,009867554;0,021210678;-0,006858198;491;576
1;-0,0258708;-0,185045451;2,300205231;0,039637238;0,008486509;0,025089979;-0,022469148;0,000669298;0,034241819;5,290944103;0,001571111;7,20E-05;0,000629507;0,004787274;-0,05950815;-0,001025447;-0,000219553;-0,000649098;-0,425642514;-0,007334691;-0,00157039;-0,004642787;0,091173782;0,019520713;0,057712101;0,000336382;0,000994497;0,000212926;174;561
1;-0,437590434;-0,372578303;-1,968154907;0,167089924;-0,062671439;0,089266002;-2,53264451;0,191485388;0,138814592;3,873633739;0,027919043;0,003927709;0,007968419;0,163036701;0,86124576;-0,073116952;0,027424422;-0,039061949;0,733291815;-0,06225408;0,023350018;-0,033258576;-0,328858854;0,123347101;-0,17568932;-0,010471766;0,01491545;-0,005594429;457;523
1;-0,491580963;-0,309163705;1,397438049;0,079323538;-0,026087016;0,032130718;-1,417684197;0,241651843;0,095582196;1,952833102;0,006292224;0,000680532;0,001032383;0,151978992;-0,686953942;-0,038993941;0,01282388;-0,015794849;-0,432037124;-0,024523959;0,008065158;-0,009933652;0,11084973;-0,036454989;0,044900688;-0,002069314;0,002548722;-0,000838195;184;587
1;0,346379961;-0,399052288;2,006504059;0,221472085;-0,11123091;0,114890635;-3,601915359;0,119979078;0,159242728;4,026058538;0,049049884;0,012372315;0,013199858;-0,138223716;0,695012798;0,076713492;-0,038528158;0,039795814;-0,800700035;-0,088378942;0,044386949;-0,045847371;0,444384637;-0,223185272;0,230528525;-0,024634541;0,025445068;-0,01277939;494;514
1;0,213197928;-0,344560146;-1,683654785;0,083795389;-0,043674409;0,072673559;-4,941048622;0,045453357;0,118721694;2,834693436;0,007021667;0,001907454;0,005281446;-0,073459509;-0,358951712;0,017865003;-0,009311294;0,015493852;0,580120339;-0,028872551;0,015048461;-0,025040412;-0,141082507;0,073532628;-0,122357186;-0,003659714;0,006089709;-0,003173975;321;652
1;0,465753376;-0,328816324;-0,213975906;0,220071524;-0,123703352;0,100004733;-4,150528908;0,216926208;0,108120175;0,045785689;0,048431476;0,015302519;0,010000947;-0,153147313;-0,099660001;0,102499056;-0,057615254;0,046577542;0,070358771;-0,07236311;0,040675682;-0,032883189;-0,047090004;0,026469537;-0,021398603;-0,027223585;0,022008194;-0,012370921;508;531
1;0,568907261;-0,411716513;1,816253662;0,205162615;-0,1080966;0,111892372;-2,37665844;0,323655471;0,169510487;3,298777365;0,042091698;0,011684875;0,012519903;-0,234228514;1,033279896;0,116718501;-0,06149694;0,063656383;-0,747781625;-0,084468836;0,044505155;-0,046067937;0,37262735;-0,196330845;0,203224931;-0,022177381;0,022956132;-0,012095185;491;516
1;-0,099890062;-0,343850791;-1,154508591;0,168024202;-0,073416043;0,101193488;-5,7903409;0,009978024;0,118233367;1,332890086;0,028232133;0,005389915;0,010240122;0,034347277;0,115323934;-0,016783948;0,007333533;-0,010108224;0,396978693;-0,057775255;0,025244165;-0,034795461;-0,193985385;0,084759453;-0,116828751;-0,012335672;0,017002955;-0,007429225;491;545
1;0,920547724;0,129358768;6,041437785;0,159937218;-0,064574853;0,071426034;1,211418629;0,847408112;0,016733691;36,49897051;0,025579914;0,004169912;0,005101678;0,11908092;5,561431801;0,147229842;-0,059444234;0,065751073;0,781512952;0,020689282;-0,008353323;0,009239584;0,966250751;-0,390124954;0,43151594;-0,010327922;0,011423681;-0,004612326;563;669
1;0,134495713;-0,103176534;13,12835693;0,129521526;-0,01580257;0,123100206;0,504891694;0,018089097;0,010645397;172,3537558;0,016775826;0,000249721;0,015153661;-0,013876802;1,765707733;0,01742009;-0,002125378;0,01655645;-1,354538368;-0,013363582;0,001630454;-0,012701053;1,700404829;-0,207461775;1,616103446;-0,002046773;0,015944127;-0,0019453;479;661
1;0,135909021;-0,301286817;0,358268738;0,05222708;-0,05003936;0,032402385;-0,851138055;0,018471262;0,090773746;0,128356488;0,002727668;0,002503938;0,001049915;-0,040947596;0,048691953;0,007098131;-0,0068008;0,004403776;-0,107941647;-0,015735331;0,0150762;-0,009762412;0,01871133;-0,017927538;0,011608762;-0,00261341;0,001692282;-0,001621395;291;667
1;1,606849194;-0,294205025;3,84442256;0,089139396;-0,039487687;0,07437603;-5,183021069;2,581964331;0,086556597;14,77958482;0,007945832;0,001559277;0,005531794;-0,472743107;6,177407291;0,143233567;-0,063450759;0,119511064;-1,131048435;-0,026225258;0,011617476;-0,021881802;0,342689507;-0,151807356;0,285932889;-0,003519909;0,006629834;-0,002936937;217;336
1;0,246575312;-0,034175416;11,07061386;0,163134336;-0,019523927;0,118064284;2,157716036;0,060799385;0,001167959;122,5584913;0,026612812;0,000381184;0,013939175;-0,008426814;2,729740069;0,0402249;-0,004814118;0,029111738;-0,378342832;-0,005575184;0,000667238;-0,004034896;1,805997247;-0,216141858;1,307044103;-0,003185023;0,019260339;-0,002305078;476;670
1;0,32310605;-0,031025708;9,783039093;0,149317533;-0,068818203;0,109742013;-1,211530924;0,10439752;0,000962595;95,7078539;0,022295726;0,004735945;0,012043309;-0,010024594;3,160959123;0,048245398;-0,022235578;0,035458308;-0,303525712;-0,004632682;0,002135133;-0,003404824;1,46077926;-0,673251171;1,073610402;-0,010275764;0,016386407;-0,007552248;471;658
1;0,041095018;-0,284842307;2,243499756;0,162405317;-0,052079558;0,11663571;-3,748122454;0,001688801;0,08113514;5,033291155;0,026375487;0,00271228;0,013603889;-0,0117056;0,092196664;0,00667405;-0,00214021;0,004793147;-0,639043646;-0,046259905;0,014834462;-0,033222785;0,36435629;-0,116840476;0,261672187;-0,008457997;0,01894226;-0,006074336;489;618
1;0,610115895;0,089549124;9,130096436;0,153799653;-0,074695498;0,067169666;0,5043751;0,372241405;0,008019046;83,35866092;0,023654333;0,005579417;0,004511764;0,054635344;5,570416957;0,093835613;-0,04557291;0,040981281;0,81759214;0,013772624;-0,006688916;0,006014985;1,404205664;-0,681977098;0,613265531;-0,011488142;0,010330671;-0,005017272;571;677
1;0,242839076;0,003584921;14,65296936;0,171472818;-0,009767935;0,14857322;2,12579155;0,058970817;1,29E-05;214,7095111;0,029402927;9,54E-05;0,022074002;0,000870559;3,558313545;0,041640301;-0,002372036;0,036079383;0,052529743;0,000614717;-3,50E-05;0,000532623;2,512585943;-0,143129248;2,177038837;-0,001674935;0,025476269;-0,001451254;475;681
1;0,538355827;-0,79290837;7,863297896;0,162445419;-0,017610669;0,152735412;1,05882144;0,289826997;0,628703684;61,8314538;0,026388514;0,000310136;0,023328106;-0,426866842;4,233252244;0,087453438;-0,009480806;0,082225999;-6,234874721;-0,128804332;0,013963647;-0,121105187;1,277356718;-0,138477938;1,201004045;-0,002860773;0,024811168;-0,002689773;547;700
1;-0,3681463;0,106798112;10,72998047;0,15843302;-0,036119968;0,117120668;0,635287821;0,135531698;0,011405837;115,1324809;0,025101022;0,001304652;0,013717251;-0,03931733;-3,950202612;-0,05832653;0,013297432;-0,043117541;1,14594166;0,016920347;-0,003857544;0,012508266;1,699983211;-0,387566548;1,256702483;-0,005722596;0,018555781;-0,004230395;471;664
1;0,342679535;-0,104283988;12,30308533;0,124217953;-0,024751984;0,117237568;1,396305442;0,117429263;0,01087515;151,3659086;0,0154301;0,000612661;0,013744647;-0,035735989;4,216015555;0,04256695;-0,008481998;0,040174915;-1,283014808;-0,012953944;0,002581236;-0,012226001;1,528264075;-0,304525766;1,442383801;-0,003074641;0,014563011;-0,002901862;477;659
1;-0,389333665;-0,379235257;-3,732506888;0,168330967;-0,064475022;0,087166578;-4,797943115;0,151580703;0,14381938;13,93160767;0,028335315;0,004157028;0,007598012;0,147649053;1,453190588;-0,065536913;0,025102296;-0,033936883;1,415498208;-0,063837038;0,024451201;-0,033056639;-0,628296495;0,240653462;-0,325349851;-0,010853143;0,014672834;-0,005620067;455;519
1;-0,057485104;-0,182853242;-1,707092285;0,091375609;-0,033304393;0,041715145;-2,948630095;0,003304537;0,033435308;2,91416407;0,008349502;0,001109183;0,001740153;0,010511338;0,098132377;-0,005252736;0,001914506;-0,002397999;0,312147358;-0,016708326;0,006089816;-0,00762775;-0,155986598;0,056853673;-0,071211602;-0,003043209;0,003811747;-0,001389298;205;618
1;-0,395548046;-0,143879235;7,926315308;0,151300505;-0,040700977;0,099495649;-1,426417351;0,156458256;0,020701234;62,82647436;0,022891843;0,00165657;0,009899384;0,05691115;-3,135238529;-0,059846619;0,016099192;-0,03935531;-1,140432181;-0,021769001;0,005856025;-0,014315358;1,199255507;-0,322608781;0,788633888;-0,006158078;0,015053742;-0,00404957;486;633
1;-0,355449518;-0,291960016;-0,538444519;0,164568424;-0,065759393;0,090319514;-5,276586056;0,12634436;0,085240651;0,2899225;0,027082766;0,004324298;0,008157615;0,103777047;0,191389845;-0,058495767;0,023374145;-0,032104028;0,15720427;-0,0480474;0,019199114;-0,026369687;-0,088610966;0,035407785;-0,048632047;-0,01082192;0,01486374;-0,005939356;466;523
1;-0,493150592;-0,694170495;-0,034561157;0,17510131;-0,081419349;0,090569407;-5,425964355;0,243197506;0,481872676;0,001194474;0,030660469;0,00662911;0,008202817;0,34233059;0,017043855;-0,086351315;0,040152;-0,044664357;0,023991336;-0,121550163;0,05651891;-0,06287061;-0,006051704;0,002813947;-0,003130184;-0,014256635;0,015858822;-0,007374102;475;521
1;1,010750771;-0,083082765;10,96870422;0,111148059;-0,054680556;0,03555268;2,802520037;1,02161712;0,006902746;120,3124723;0,012353891;0,002989963;0,001263993;-0,083975969;11,08662625;0,112342987;-0,055268414;0,035934899;-0,911310279;-0,009234488;0,004543012;-0,002953815;1,219150188;-0,599774846;0,389966837;-0,006077638;0,003951611;-0,00194404;580;658
